Play,Genre,Year,Playwright,Act & Scene,Character - Speaker,Gender ,Fragment,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"The richest entertainment liues with vs,",economics,etiquette,life,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"If a white wench may proue a black swan, ",colors,women,animals,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,Nor can my loue wrong what my thought admire.,emotions,ethics,mental faculty & state,recognition,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"Then our impertiall harts and iudging eies, This verdit�gives, ",anatomy,judiciary,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Colatine,Male,the ioies and the delights of many thousand nights meet all in one to make my Lucrece [wife] happy.,sexaulity,quantities,darkness,spatial,matrimony,emotions,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"we cannot rest, Til our hot lust imbosome in thy brest.",sleep,temperature,sexuality,anatomy,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"the charme of sleepe, Cease (Seize) with his downy wings vpon my eies,",mystical,sleep,hunting,animals,anatomy,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"idlenes, [...] Begets ranck lust, and vertue [beats away].",character traits & nature,reproduction,sexuality,ethics,violence,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,in this gift thou dost thy bed betray.,economics,domestic,social relations,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"This ring [�], hath opt our gates to you,",economics,spatial,architecture,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,Without that [the ring] key you had not entred here.,economics,domestic,spatial,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"Not loue-sicke, but loue lunatike, loue-mad,",emotions,medicine,mental faculty & state,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"I am all fire, impatience,",fire,character traits & nature,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"my bloud Boyles on my heart, with loose and sensuall thoughts.",anatomy,temperature,sexuality,mental faculty & state,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"And such a reuerence hath fate giuen her brow, ",character traits & nature,mystical,anatomy,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"a kind of blasphemy, To haue any wanton word harsh in her eares,",religion,sexuality,language,sounds,anatomy,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"Tis force, not suite, must purchase this rich treasure.",violence,courting,economics,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"Indeed I cannot feed, but on thy face, ",food,anatomy,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,Thou [woman] art the banquet that my thoughts embrace.,women,food,mental faculty & state,affection,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"Thy vertue, grace and fame I must enioy, ",ethics,character traits & nature,recognition,sexuality,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,Though in the purchase [of enjoyment] I all Rome destroy.,economics,sexuality,politics,destruction,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,And drowne her vertues in the iuice of grapes.,violence,character traits & nature,food,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,my example Might in my seruants breed encouragement so to offend,ethics,social status,reproduction,assistance,derision,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"her imperfections like a torrent With violence breakes vpon me, and at once Inuert and swallow all thats good in me.",character traits & nature,nature,violence,destruction,food,ethics,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"Preposterous fates, what mischiefes you inuolue Vpon a captiue Prince left to the fury Of all grand mischiefe,",deformities,mysical,ethics,spatial,politics,emotions,violence
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"hath the grandame world Yet smothred such a strange abortiue wonder, That from her vertues should arise my sinne:",familial,nature,violence,mental faculty & state,reproduction,religion,character traits & nature
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"My hart all firie lust, ",anatomy,fire,sexuality,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,my soule all treason.,religion,politics,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"This ring speakes for me,",economics,language,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"in the night the obdure gates are lesse kind,",darkness,resistance,architecture ,character traits & nature,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"my hart's all sadnesse,",anatomy,emotions,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,My waking soule I giue whilst my thoughts sleepe,sleep,religion,exchanges,mental faculty & state,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Clown,Male,"not too loud, imagine we were now going on the ropes with egs at our heeles, ",sounds,movement,theatre,food,anatomy,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Clown,Male,"What an asse art thou [servingman] to wonder,",animals,social status,mental faculty & state,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Servingman,Male,"Ime as drousie as a doremouse, ",sleep,animals,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Servingman,Male,my head's as heavy as though I had a nightcap of lead on:,anatomy,weight,clothes,materials,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Clown,Male,my eies begin to glew themselues together,anatomy,adhesion,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Clown,Male,"for the two vertues of eating and sleeping, there's neuer a Roman spirit vnder the cope, can put me downe.",character traits & nature,food,sleep,ethnicity,spatial,nature,games & sport
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Clown,Male,euerie man sneake into his kennell,men,movement,animals,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"Night, be as secret as thou art close, as close as thou art black and darke, ",darkness,concealment,spatial,colors,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"thou ominous Quuene Of Tenebrous, ",ethics,politics,darkness,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"silence, make this fatall hower, as true to Rape as thou hast made it kinde To murder and harsh mischiefe",sounds,death,time,devotion,sexuality,character traits & nature,violence
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"Cinthea, maske thy cheeke, all you sparkling Elamentall fires,",myth,concealment,anatomy,light,fire,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"[Cinthea] Choke vp your beauties in prodigious fogges, ",myth,violence,appearance,mystical,nature,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"Or be [Cinthea] extinct in some thick�vaparous clowde, Least you beholde my practise [rape]:",myth,destruction,nature,sensations,sexuality,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"Vpon a blacke aduenture, on a deede [rape] That must wound vertue, and make beautie bleede.",colors,geography,rape,violence,ethics,appearance,injuries
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"Of fate, thou hast vsurpt such power ouer man, That where thou pleadst thy will, no mortall can [resist].",mystical,politics,humanity,judiciary,mental faculty & state,life,resistance
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,black mischiefe hurrie me the way.,colors,ethics,movement,spatial,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"No iarre of clocke, [wakes this charm'd silence],",sounds,time,sleep,mystical,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"no ominous hatefull howle Of any starting Hound, [wakes this charm'd silence], ",ethics,emotions,sounds,animals,mystical,sleep,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"no hoarse cough breath'd from the entrals Of any drowsie Groom, wakes this charm'd silence, ",sounds,breathing,anatomy,social status,mystical,sleep,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"this generall silence forward stil,�To make thy luste liue, all thy vertues kill.",sounds,movement,sexuality,life,character traits & nature,violence,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"beneath these Curtaines lyes, That bright enchantresse that hath daz'd my eies.",spatial,concealment,sleep,mystical,light,anatomy,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"With thought once to defile thy innocent sleepe,",mental faculty & state,sexuality,character traits & nature,sleep,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"in this brest, such [lustful] thoughts could finde no place,  ",anatomy,sexuality,mental faculty & state,discovering,spatial,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,[lustful thoughts] pay with treason her kind hospitall grace:,sexuality,mental faculty & state,economics,politics,character traits & nature,social relations,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"But I am lust-burnt, ",sexuality,fire,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"there's no suspitious ear, That can bewray this deede [rape]",character trait & nature,anatomy,discovering,sexuality,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"awake me, rid me from this terror,",sleep,privation,emotions,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"Pardon this dreame, ",judiciary,mental faculty & state,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"my thoughts are all on fire,",mental faculty & state,fire,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"thou must imbrace death, or desire,",affection,death,sexuality,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"I'me all impatience, violence and rage, And saue thy bed, nought ca? this fire�asswage",character traits & nature,violence,emotions,sexuality,privation,fire,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,By a God you sweare to doe a devils deede [rape],religion,language,sexuality,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"I keepe vnstained, The vnceaz'd honour I haue yet maintaind.",preservation,cleaning,hunting,sexuality,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"lets the least harsh noise Iarre in my eare,",sounds,anatomy,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,thy adulterate bed.,sexuality,domestic,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"If all your gratious and best generous thoughts Be not exilde your heart,",character traits & nature,mental faculty & state,politics,anatomy,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"this [vertues of a woman] once defilde, Not all the Ocean waues can purifie, Or wash my staine away,",character traits & nature,women,sexuality,nature,cleaning,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,to foil That [chastity] which the radiant splender of the Sunne Cannot make bright againe,violence,sexuality,light,nature,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"my teares! Oh thinke them pearled drops, destilled from the heart Of soule chaste�Lucrece:�",anatomy,economics,alchemy,religion,sexuality,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"thinke them [tears] Orators, To pleade the cause of absent Colatine, your friend",anatomy,language,judiciary,privation,social relations,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"I loose the honour of my name and blood,",privation,recognition,language,anatomy,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"You win the worlds shame,",recognition,politics,etiquette,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"who would pleasure, buy at such deere rate",sexuality,economics,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,"Nor can you terme it pleasure: for what's sweet, Where force & hate, iarre and contention meete?",language,sexuality,food,violence,emotions,sounds,spatial
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,that [wrong] labour's not worth all your strife.,ethics,labor,economics,suffering,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,all the world cannot make me amends.,nature,ethics,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,But let these chast teares quench your fiery lust.,character traits & nature,anatomy,consumption,sexuality,fire,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"teares, contending with my fire, ",anatomy,violence,fire,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"[tears] Quench not my heate, but make�it climbe more higher:",anatomy,destruction,light,physical activities,spatial,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,[Rome] Shal blot thy death with scandal from my tungue.,politics,cleaning,death,etiquette,anatomy,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Servingman,Male,I had better bee out of my life then in his displeasure,death,feelings,spatial,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"this sorrow Which yet is without blemish, what hath past [rape] Is hid from the worldes eye,",emotions,ethics,sexuality,concealment,politics,anatomy,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,pull not on my head The wrath of Rome,violence,anatomy,emotions,politics,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"thy fame is without blot,",recognition,cleaning,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"thou only hast [possession] my hart,",economics,anatomy,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"let mischiefe frown, With all his terror arm'd with ominous fates, ",ethics,facial expressions,emotions,weapons,mystical,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Sextus,Male,"To all their spleenes a welcome Ile affoord, With this bold hart, strong hand, and my good sword.",anatomy,greetings,economics,character traits & nature,weapons,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,be my Lark and raise me with thy early notes.,animals,sleep,music,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"he is sicke of the sullens, ",medicine,emotions,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Brutus,Male,"may I dye, not like a Roman, but a runagate.",death,ethnicity,social status,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Clown,Male,"poore Pompy so ouer-labourde as I haue bin, ",historical,labor,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Clown,Male,"I haue spurd my horse such a question, that hee's scarce able to wig or wag his taile for an answere, ",equestrian,education,physical activities,anatomy,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Scevola,Male,with expeditious wings weel'e fly.,movement,animals,,,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Heratius,Male,tune my humour to strange strains of mirth:,music,mental faculty & state,suffering,emotions,,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Lucrece,Female,leaue me to the truest grief of heart That euer entred any Matrons brest,privation,emotions,anatomy,spatial,matrimony,,
The Rape of Lucrece,Tragedy,1607,Thomas Heywood,,Maid,Female,why doe you staine Your modest cheekes with these offensiue teares?,cleaning,character traits & nature,anatomy,derision,,,
